Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
DEN,240,.640,.611,.346,.247,21.9,72.7,51.3,61.4,7.1,8.2,17.5,100.0,116.1,126.2
SAC,240,.603,.574,.351,.234,27.3,78.1,48.7,71.7,9.1,3.8,8.8,100.0,126.2,116.1
