Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Bojan Bogdanović,32:35,.833,.808,.769,.769,0.0,16.8,7.7,14.6,0.0,0.0,5.4,25.5,153,139,9.6
Donovan Mitchell,31:06,.472,.375,.667,.333,0.0,4.4,2.0,16.9,1.6,0.0,26.7,27.3,79,137,-12.4
Mike Conley,27:49,.459,.250,.600,.700,4.1,9.9,6.7,48.4,0.0,0.0,7.1,22.9,127,140,-3.2
Royce O'Neale,26:07,1.500,1.500,1.000,.000,0.0,31.5,14.3,22.4,0.0,0.0,42.9,12.1,111,137,7.4
Rudy Gobert,25:30,.570,.571,.000,1.143,26.9,10.8,19.6,7.7,0.0,3.2,0.0,18.7,144,137,-1.2
Joe Ingles,25:21,.635,.571,.571,.286,4.5,0.0,2.5,43.2,0.0,0.0,20.2,17.6,129,142,0.9
Jordan Clarkson,25:19,.484,.462,.846,.077,0.0,16.3,7.4,15.5,0.0,3.2,0.0,24.0,105,136,-2.1
Derrick Favors,19:25,.810,.667,.000,1.000,11.8,28.3,19.3,9.1,2.6,8.4,18.8,12.4,152,123,3.8
Georges Niang,14:28,.333,.333,.667,.000,0.0,19.0,8.6,11.6,3.5,0.0,25.0,12.5,64,131,-6.7
Jarrell Brantley,3:05,.000,.000,.500,.000,0.0,44.5,20.2,0.0,0.0,0.0,0.0,29.3,0,135,-35.7
Miye Oni,3:05,1.500,1.500,1.000,.000,0.0,89.0,40.4,0.0,0.0,0.0,0.0,14.7,300,128,32.6
Juwan Morgan,3:05,,,,,0.0,44.5,20.2,0.0,0.0,0.0,,0.0,0,135,-3.6
Shaquille Harrison,3:05,1.136,,,,0.0,0.0,0.0,48.6,0.0,0.0,0.0,25.8,252,142,33.6
