Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ORL,1,240,33,75,.440,16,40,.400,15,21,.714,8,37,45,25,4,1,23,18,97
MIA,0,240,37,89,.416,14,50,.280,14,15,.933,10,33,43,28,15,6,11,17,102
