Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CLE,1,240,37,74,.500,20,40,.500,13,17,.765,9,30,39,30,3,4,18,17,107
MIA,0,240,47,87,.540,18,36,.500,12,15,.800,10,27,37,30,12,1,8,16,124
