Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
CLE,240,.657,.635,.541,.230,25.0,75.0,51.3,81.1,3.3,7.8,18.1,100.0,119.4,138.4
MIA,240,.662,.644,.414,.172,25.0,75.0,48.7,63.8,13.4,2.9,7.9,100.0,138.4,119.4
