Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Josh Richardson,28:09,.692,.692,.308,.000,4.2,14.5,9.7,18.7,5.5,3.2,7.1,23.5,134,89,14.3
Tim Hardaway,28:06,.653,.607,.643,.214,4.2,3.6,3.9,11.8,1.8,0.0,0.0,25.7,140,102,7.9
Dorian Finney-Smith,26:02,.417,.417,.833,.000,0.0,19.6,10.5,9.9,2.0,3.4,0.0,10.9,102,94,-0.9
Luka Dončić,23:09,.598,.500,.294,.412,5.1,30.9,18.8,8.5,0.0,3.8,13.0,47.1,109,94,0.6
Willie Cauley-Stein,22:50,.521,.500,.500,1.000,5.1,22.4,14.3,5.4,4.5,7.8,0.0,6.0,134,85,4.6
Jalen Brunson,27:27,.337,.273,.091,.182,0.0,14.9,7.9,29.3,0.0,0.0,7.8,22.2,90,102,-9.0
Josh Green,25:31,.694,.833,.667,1.000,4.6,16.0,10.7,5.1,0.0,0.0,0.0,8.0,149,101,-2.7
Dwight Powell,21:45,.820,.750,.000,.500,5.4,14.1,10.0,19.3,0.0,4.1,29.1,14.9,130,99,-0.1
Trey Burke,19:54,.538,.500,.429,.143,5.9,5.1,5.5,7.1,0.0,0.0,11.8,20.0,107,105,-6.4
Nate Hinton,13:08,.820,.875,.500,.500,0.0,15.6,8.3,12.2,0.0,6.8,0.0,17.5,165,97,8.0
Boban Marjanović,2:02,.000,.000,.000,.000,57.6,0.0,26.8,0.0,0.0,0.0,0.0,23.2,74,107,-25.1
Tyler Bey,1:57,1.000,1.000,.000,.000,60.0,0.0,28.0,0.0,0.0,0.0,50.0,48.4,97,107,-2.9
