Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Josh Richardson,28:09,8,13,.615,2,4,.500,0,0,,1,4,5,3,3,1,1,0,18,+15
Tim Hardaway,28:06,7,14,.500,3,9,.333,3,3,1.000,1,1,2,2,1,0,0,0,20,+18
Dorian Finney-Smith,26:02,2,6,.333,1,5,.200,0,0,,0,5,5,2,1,1,0,2,5,+14
Luka Dončić,23:09,8,17,.471,1,5,.200,7,7,1.000,1,7,8,1,0,1,3,4,24,+7
Willie Cauley-Stein,22:50,1,2,.500,0,1,.000,1,2,.500,1,5,6,1,2,2,0,1,3,+15
Jalen Brunson,27:27,3,11,.273,0,1,.000,2,2,1.000,0,4,4,6,0,0,1,2,8,+15
Josh Green,25:31,2,3,.667,1,2,.500,1,3,.333,1,4,5,1,0,0,0,4,6,+12
Dwight Powell,21:45,3,4,.750,0,0,,2,2,1.000,1,3,4,3,0,1,2,5,8,+5
Trey Burke,19:54,3,7,.429,1,3,.333,1,1,1.000,1,1,2,1,0,0,1,1,8,+2
Nate Hinton,13:08,3,4,.750,1,2,.500,1,2,.500,0,2,2,1,0,1,0,3,8,-5
Boban Marjanović,2:02,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0,-2
Tyler Bey,1:57,1,1,1.000,0,0,,0,0,,1,0,1,0,0,0,1,0,2,+4
