Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Nikola Vučević,36:50,9,20,.450,3,6,.500,1,2,.500,3,10,13,3,0,0,0,1,22,-18
Evan Fournier,35:21,6,19,.316,2,8,.250,2,2,1.000,0,5,5,2,2,0,1,1,16,-21
Aaron Gordon,32:59,3,13,.231,2,7,.286,4,6,.667,1,5,6,5,0,0,2,3,12,-9
Al-Farouq Aminu,27:53,2,6,.333,0,2,.000,1,2,.500,2,3,5,2,2,1,1,1,5,-8
Michael Carter-Williams,22:05,3,5,.600,0,1,.000,1,2,.500,0,2,2,4,0,2,2,2,7,-16
James Ennis,20:55,5,6,.833,3,4,.750,5,7,.714,1,4,5,1,0,0,0,0,18,+2
Chuma Okeke,20:01,2,5,.400,0,3,.000,1,1,1.000,0,2,2,2,1,1,0,1,5,-8
Dwayne Bacon,18:19,1,7,.143,1,3,.333,2,2,1.000,0,2,2,0,0,0,0,1,5,-4
Khem Birch,11:10,1,3,.333,0,0,,2,4,.500,2,0,2,1,1,0,0,2,4,+2
Chasson Randle,6:40,0,0,,0,0,,2,2,1.000,0,1,1,0,0,0,0,0,2,-2
Gary Clark,3:53,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,+1
Karim Mané,3:53,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+1
