Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Deni Avdija,31:38,.648,.633,.600,.067,0.0,18.1,7.6,22.7,2.8,0.0,0.0,20.0,133,116,7.9
Rui Hachimura,25:48,.461,.444,.167,.056,3.2,17.7,9.3,12.8,0.0,0.0,0.0,29.2,97,122,-8.6
Jerome Robinson,23:47,.676,.625,.500,.250,0.0,19.2,8.1,11.2,1.9,0.0,10.1,17.0,122,118,0.4
Raul Neto,20:00,.291,.222,.222,.333,4.1,11.4,7.2,18.4,4.4,0.0,16.2,25.2,67,114,-10.6
Thomas Bryant,1:53,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,127,-11.5
Ish Smith,28:00,.409,.409,.182,.000,0.0,12.2,5.1,32.3,0.0,0.0,8.3,17.5,97,124,-6.0
Garrison Mathews,23:20,.729,.667,.583,.583,3.5,4.9,4.1,6.5,3.8,0.0,6.2,28.2,136,116,7.4
Troy Brown,22:29,.543,.583,.667,.167,7.4,20.3,12.8,5.7,2.0,4.3,0.0,11.7,123,115,0.3
Dāvis Bertāns,22:12,.272,.143,.571,.714,3.7,10.3,6.5,15.5,0.0,4.3,0.0,17.0,80,122,-9.6
Robin Lopez,21:01,.838,.833,.000,.667,3.9,0.0,2.3,0.0,0.0,0.0,11.4,17.1,146,126,-2.2
Moritz Wagner,19:42,.742,.714,.714,.571,0.0,40.6,17.1,7.1,2.3,0.0,0.0,18.2,147,112,3.0
Isaac Bonga,0:10,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,127,-10.3
