Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
WAS,240,.557,.520,.404,.283,12.1,76.2,39.0,56.8,8.3,4.0,5.1,100.0,114.5,118.2
MIA,240,.613,.581,.462,.280,23.8,87.9,61.0,69.6,2.8,8.5,13.3,100.0,118.2,114.5
