Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Devin Booker,29:03,.828,.765,.118,.471,3.6,11.5,7.4,21.9,0.0,0.0,4.6,31.2,167,111,17.9
Deandre Ayton,25:50,.771,.727,.000,.273,8.1,13.0,10.4,10.6,1.9,8.3,7.5,21.7,153,102,9.7
Chris Paul,25:09,.111,.111,.111,.000,0.0,13.3,6.4,35.7,2.0,0.0,18.2,18.4,71,106,-11.5
Mikal Bridges,24:32,.833,.833,.500,.000,0.0,9.1,4.4,23.2,0.0,8.7,0.0,10.3,183,108,13.6
Frank Kaminsky,11:32,.375,.375,.750,.000,0.0,9.7,4.7,0.0,8.7,0.0,0.0,14.6,84,91,-2.0
Jae Crowder,21:25,.500,.500,.625,.000,0.0,15.6,7.6,0.0,2.3,0.0,0.0,15.7,106,103,-6.1
Dario Šarić,21:23,.543,.500,.333,.167,19.5,26.1,22.7,5.8,0.0,0.0,0.0,25.4,134,106,2.4
E'Twaun Moore,18:57,.500,.500,.000,.000,22.0,0.0,11.4,11.9,0.0,0.0,25.0,17.8,111,115,-4.5
Cameron Payne,17:16,.394,.313,.625,.250,0.0,19.4,9.4,0.0,0.0,6.2,0.0,21.7,91,105,-8.1
Cameron Johnson,16:23,.874,.929,.429,.143,12.7,6.8,9.9,0.0,3.1,0.0,0.0,19.1,171,105,14.0
Abdel Nader,8:24,.000,.000,.000,.000,0.0,26.6,12.8,0.0,0.0,0.0,0.0,5.0,0,104,-15.8
Langston Galloway,7:26,.500,.500,.800,.000,0.0,15.0,7.3,0.0,0.0,0.0,0.0,28.3,104,110,-5.7
Jevon Carter,7:05,1.000,1.000,1.000,.000,0.0,31.5,15.2,55.8,0.0,0.0,0.0,17.8,213,103,30.2
Damian Jones,5:35,.868,1.000,.000,1.000,0.0,20.0,9.7,78.6,0.0,0.0,25.8,29.3,145,107,25.2
