Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
PHO,1,240,50,99,.505,16,33,.485,16,18,.889,13,30,43,29,6,5,7,13,132
POR,0,240,37,84,.440,12,39,.308,14,19,.737,13,33,46,15,6,6,16,17,100
