Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Tyler Herro,33:10,.664,.656,.500,.188,0.0,11.7,5.8,42.3,1.4,0.0,5.5,24.6,130,143,5.2
Bam Adebayo,25:01,.761,.714,.000,.286,0.0,31.1,15.3,28.0,1.9,4.7,38.8,22.9,97,135,-3.8
Duncan Robinson,24:04,.450,.375,1.000,.250,0.0,10.8,5.3,5.7,1.9,4.9,40.3,13.7,57,139,-12.2
Maurice Harkless,3:44,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,66.7,35.7,0,149,-49.6
Meyers Leonard,2:02,.000,.000,1.000,.000,0.0,63.8,31.5,0.0,0.0,0.0,0.0,21.9,0,135,-26.4
Kendrick Nunn,30:48,.419,.382,.353,.118,4.1,8.4,6.2,33.8,1.5,3.8,5.3,27.3,95,141,-4.8
KZ Okpala,27:26,.307,.250,.750,.500,4.6,14.2,9.3,0.0,1.7,0.0,0.0,7.9,74,141,-10.6
Kelly Olynyk,24:47,.370,.300,1.000,.800,5.1,20.9,12.9,11.0,3.7,9.4,22.8,15.7,74,130,-5.6
Avery Bradley,24:19,.778,.778,.667,.000,0.0,10.7,5.3,7.3,1.9,0.0,10.0,18.3,123,142,-0.5
Precious Achiuwa,17:38,.563,.625,.000,.250,0.0,29.4,14.5,0.0,2.6,0.0,18.4,27.4,78,136,-11.5
Max Strus,12:00,.700,.700,.600,.000,0.0,0.0,0.0,16.0,0.0,0.0,0.0,18.5,133,149,0.1
Goran Dragić,9:40,.500,.500,.000,.000,0.0,0.0,0.0,15.5,0.0,0.0,60.0,23.0,45,149,-25.1
Chris Silva,5:21,1.136,,,,0.0,0.0,0.0,0.0,0.0,21.9,53.2,15.6,110,136,-10.5
