Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Domantas Sabonis,37:45,.551,.500,.063,.563,3.0,32.6,17.3,24.0,0.0,0.0,16.7,28.0,104,113,-0.8
Justin Holiday,37:36,.375,.375,1.000,.000,0.0,3.3,1.6,12.9,1.3,0.0,11.1,10.6,87,117,-4.9
Malcolm Brogdon,36:23,.503,.475,.500,.100,3.1,10.1,6.5,33.6,1.4,0.0,8.7,27.8,108,115,1.3
Myles Turner,36:04,.714,.714,.500,.000,6.3,20.5,13.1,8.9,1.4,5.5,12.5,19.6,123,109,4.6
Jeremy Lamb,30:39,.551,.500,.400,.200,3.7,16.1,9.7,4.4,3.2,6.5,15.5,18.6,98,105,1.2
T.J. McConnell,18:00,.500,.500,.000,.000,6.3,6.8,6.6,40.7,2.8,0.0,33.3,7.4,132,112,2.3
Doug McDermott,17:21,.786,.786,.429,.000,19.8,21.3,20.5,0.0,0.0,0.0,22.2,22.9,116,115,-1.0
Aaron Holiday,16:14,.000,.000,.200,.000,0.0,0.0,0.0,21.1,0.0,0.0,16.7,16.3,33,120,-18.9
Goga Bitadze,9:13,1.000,1.000,.000,.000,0.0,26.7,12.9,0.0,0.0,0.0,0.0,19.2,200,114,11.0
Edmond Sumner,0:45,1.500,1.500,1.000,.000,0.0,0.0,0.0,0.0,66.3,0.0,50.0,100.0,145,-37,152.0
