Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Domantas Sabonis,37:45,8,16,.500,0,1,.000,6,9,.667,1,10,11,6,0,0,4,2,22,+8
Justin Holiday,37:36,2,8,.250,2,8,.250,0,0,,0,1,1,4,1,0,1,1,6,-1
Malcolm Brogdon,36:23,8,20,.400,3,10,.300,2,2,1.000,1,3,4,8,1,0,2,1,21,-4
Myles Turner,36:04,9,14,.643,2,7,.286,0,0,,2,6,8,2,1,2,2,3,20,+1
Jeremy Lamb,30:39,4,10,.400,2,4,.500,2,2,1.000,1,4,5,1,2,2,2,1,12,+7
T.J. McConnell,18:00,1,2,.500,0,0,,0,0,,1,1,2,6,1,0,1,0,2,-8
Doug McDermott,17:21,5,7,.714,1,3,.333,0,0,,3,3,6,0,0,0,2,3,11,-10
Aaron Holiday,16:14,0,5,.000,0,1,.000,0,0,,0,0,0,3,0,0,1,1,0,-7
Goga Bitadze,9:13,4,4,1.000,0,0,,0,0,,0,2,2,0,0,0,0,1,8,-4
Edmond Sumner,0:45,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,1,0,1,0,3,+3
