Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
POR,240,.569,.541,.418,.214,30.6,79.5,53.8,37.0,6.2,6.8,6.9,100.0,125.5,128.6
OKC,240,.629,.619,.476,.417,20.5,69.4,46.2,58.1,5.1,10.5,7.4,100.0,128.6,125.5
