Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
SAS,240,.561,.522,.283,.370,30.4,78.4,55.7,55.8,9.0,3.5,8.5,100.0,120.6,106.5
SAC,240,.528,.484,.380,.207,21.6,69.6,44.3,56.4,7.0,7.6,10.7,100.0,106.5,120.6
