Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Khris Middleton,36:10,9,16,.563,3,4,.750,2,2,1.000,0,5,5,3,1,0,3,2,23,+20
Jrue Holiday,34:23,8,16,.500,2,4,.500,3,3,1.000,0,5,5,3,0,1,1,1,21,-1
Giannis Antetokounmpo,33:40,9,18,.500,2,5,.400,6,7,.857,1,8,9,15,0,0,3,2,26,+21
Donte DiVincenzo,30:35,5,13,.385,1,7,.143,1,2,.500,2,11,13,3,3,0,1,1,12,+10
Brook Lopez,27:10,3,8,.375,1,5,.200,4,4,1.000,0,4,4,0,1,0,1,1,11,+4
Pat Connaughton,28:45,4,7,.571,3,6,.500,0,0,,0,6,6,0,0,0,1,1,11,-4
Bryn Forbes,19:15,4,6,.667,2,4,.500,0,0,,0,0,0,0,0,0,1,1,10,+3
Bobby Portis,15:30,3,7,.429,0,2,.000,0,0,,2,2,4,0,0,1,0,2,6,-11
P.J. Tucker,12:44,0,1,.000,0,1,.000,0,0,,1,2,3,0,0,1,0,0,0,-1
Sam Merrill,0:54,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
Jordan Nwora,0:54,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
