Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
James Wiseman,34:35,5,14,.357,0,2,.000,1,2,.500,3,8,11,2,0,1,0,3,11,-8
Juan Toscano-Anderson,32:44,3,5,.600,0,2,.000,3,4,.750,1,5,6,2,2,1,3,1,9,-6
Nico Mannion,31:16,3,10,.300,3,5,.600,0,0,,0,4,4,6,1,0,5,3,9,-7
Andrew Wiggins,31:15,6,11,.545,1,2,.500,3,3,1.000,0,2,2,3,2,0,3,1,16,-22
Damion Lee,23:21,3,6,.500,1,4,.250,0,0,,1,2,3,3,1,0,1,0,7,-1
Jordan Poole,26:11,10,16,.625,5,10,.500,1,1,1.000,0,3,3,1,1,1,0,0,26,-7
Brad Wanamaker,16:44,3,7,.429,1,1,1.000,0,0,,0,1,1,3,0,1,1,2,7,-15
Eric Paschall,15:16,2,9,.222,0,4,.000,2,4,.500,0,4,4,0,0,0,3,0,6,-16
Kevon Looney,13:25,2,4,.500,0,1,.000,0,0,,4,1,5,0,1,0,0,1,4,-14
Kent Bazemore,11:00,1,5,.200,1,3,.333,0,2,.000,0,1,1,1,1,0,1,0,3,-12
Mychal Mulder,4:13,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0,-2
