Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
UTA,0,240,33,86,.384,11,34,.324,19,27,.704,9,32,41,17,6,3,15,18,96
BRK,1,240,52,93,.559,14,36,.389,12,16,.750,8,43,51,31,11,5,12,22,130
