Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Will Barton,32:48,.669,.600,.533,.333,8.6,6.2,7.2,14.5,0.0,0.0,18.9,28.0,119,111,-2.5
Michael Porter,28:52,.746,.735,.353,.235,9.8,38.9,26.7,4.9,0.0,0.0,9.6,31.2,132,105,5.4
Jamal Murray,28:50,.731,.731,.846,.000,0.0,7.1,4.1,20.6,6.6,0.0,0.0,19.5,153,96,14.8
Nikola Jokić,28:37,.857,.857,.000,.000,9.9,28.6,20.7,40.0,0.0,0.0,30.0,15.1,148,107,7.7
Paul Millsap,20:18,.571,.571,.143,.000,0.0,15.1,8.8,22.2,7.0,5.6,0.0,14.9,138,90,11.1
Facundo Campazzo,24:57,.615,.625,.750,.500,0.0,8.2,4.8,40.0,7.6,0.0,29.1,12.0,135,93,8.2
PJ Dozier,22:22,.732,.813,.625,.250,0.0,22.8,13.2,0.0,0.0,0.0,10.1,19.2,112,108,-1.6
Zeke Nnaji,19:23,.400,.400,.200,.000,0.0,10.5,6.1,0.0,0.0,5.9,16.7,13.4,66,106,-11.6
JaMychal Green,12:00,.500,.500,.500,.000,11.8,0.0,4.9,0.0,4.0,0.0,14.3,25.3,91,103,-13.6
Vlatko Čančar,7:08,.500,.500,.500,.000,0.0,0.0,0.0,14.9,0.0,0.0,0.0,12.2,124,112,-5.0
Markus Howard,5:49,.750,.750,1.000,.000,0.0,17.6,10.2,0.0,0.0,0.0,33.3,22.4,81,109,-5.7
Bol Bol,5:20,.625,.625,.750,.000,0.0,19.1,11.1,26.5,0.0,21.4,0.0,32.5,132,94,12.9
Isaiah Hartenstein,3:36,,,,,39.2,85.1,65.8,25.6,0.0,0.0,,0.0,229,94,7.1
