Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Will Barton,32:48,8,15,.533,2,8,.250,5,5,1.000,2,2,4,4,0,0,4,1,23,+23
Michael Porter,28:52,11,17,.647,3,6,.500,3,4,.750,2,11,13,1,0,0,2,1,28,+20
Jamal Murray,28:50,7,13,.538,5,11,.455,0,0,,0,2,2,5,4,0,0,1,19,+17
Nikola Jokić,28:37,6,7,.857,0,0,,0,0,,2,8,10,10,0,0,3,2,12,+27
Paul Millsap,20:18,4,7,.571,0,1,.000,0,0,,0,3,3,4,3,1,0,1,8,+14
Facundo Campazzo,24:57,2,4,.500,1,3,.333,1,2,.500,0,2,2,10,4,0,2,5,6,+17
PJ Dozier,22:22,5,8,.625,3,5,.600,0,2,.000,0,5,5,0,0,0,1,2,13,+13
Zeke Nnaji,19:23,2,5,.400,0,1,.000,0,0,,0,2,2,0,0,1,1,2,4,-2
JaMychal Green,12:00,3,6,.500,0,3,.000,0,0,,1,0,1,0,1,0,1,3,6,+8
Vlatko Čančar,7:08,1,2,.500,0,1,.000,0,0,,0,0,0,1,0,0,0,1,2,-3
Markus Howard,5:49,1,2,.500,1,2,.500,0,0,,0,1,1,0,0,0,1,0,3,-3
Bol Bol,5:20,2,4,.500,1,3,.333,0,0,,0,1,1,1,0,1,0,1,5,-2
Isaiah Hartenstein,3:36,0,0,,0,0,,0,0,,1,3,4,1,0,0,0,2,0,-4
