Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Cedi Osman,37:42,7,15,.467,0,6,.000,3,3,1.000,0,4,4,6,0,1,2,3,17,-29
Isaac Okoro,35:33,4,13,.308,2,6,.333,1,2,.500,2,1,3,3,2,0,1,3,11,-28
Damyean Dotson,30:50,5,11,.455,1,3,.333,0,2,.000,0,2,2,3,0,0,3,1,11,-24
Larry Nance,29:54,2,11,.182,1,5,.200,1,2,.500,3,4,7,0,1,0,2,1,6,-24
JaVale McGee,20:57,4,8,.500,0,0,,0,0,,2,7,9,3,0,2,2,2,8,-10
Yogi Ferrell,23:42,4,12,.333,2,5,.400,0,0,,2,3,5,4,1,0,0,2,10,-10
Lamar Stevens,23:01,4,8,.500,0,1,.000,1,2,.500,0,3,3,2,1,0,0,0,9,-7
Dean Wade,19:17,2,6,.333,2,5,.400,0,0,,0,3,3,2,1,0,0,0,6,-8
Marques Bolden,10:03,0,1,.000,0,0,,0,0,,2,0,2,0,0,0,2,0,0,-5
Thon Maker,9:01,3,5,.600,0,0,,3,3,1.000,1,1,2,0,1,1,0,1,9,-5
