Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIN,1,240,30,87,.345,13,49,.265,24,33,.727,11,33,44,16,13,12,14,20,97
BRK,0,240,46,91,.505,15,36,.417,20,24,.833,11,46,57,31,8,4,18,22,127
