Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jamal Murray,39:38,.643,.620,.400,.200,7.9,17.7,12.5,22.5,1.2,2.3,3.5,30.8,139,129,7.3
Nikola Jokić,36:53,.698,.643,.238,.286,2.8,19.0,10.5,36.2,2.6,0.0,11.3,31.3,140,127,9.8
Michael Porter,30:33,.589,.545,.636,.182,0.0,26.8,12.6,3.9,1.6,3.0,14.4,19.7,104,126,-4.5
JaMychal Green,29:46,1.014,1.000,.750,.250,7.0,31.5,18.5,7.5,0.0,12.2,18.4,7.9,173,122,4.4
Gary Harris,28:19,.200,.200,.600,.000,3.7,4.1,3.9,3.7,0.0,0.0,28.6,10.7,51,136,-16.0
Facundo Campazzo,25:13,.841,.857,.571,.429,0.0,4.6,2.2,4.9,3.8,0.0,10.7,16.0,148,127,3.2
Monte Morris,19:10,.438,.438,.250,.000,5.4,12.2,8.6,12.4,2.5,0.0,11.1,20.3,98,129,-8.3
Zeke Nnaji,13:29,.375,.375,.750,.000,7.7,8.7,8.2,0.0,0.0,0.0,0.0,12.8,97,135,-11.2
Isaiah Hartenstein,9:40,.735,.800,.000,.200,10.8,0.0,5.7,17.6,0.0,9.4,0.0,24.4,155,130,3.5
R.J. Hampton,7:18,.750,.750,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,147,137,-3.8
