Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jarrett Allen,32:50,2,6,.333,0,0,,1,2,.500,1,6,7,2,1,3,1,2,5,-33
Collin Sexton,31:18,7,18,.389,0,3,.000,5,5,1.000,0,2,2,1,3,0,0,2,19,-31
Isaac Okoro,28:43,1,8,.125,0,2,.000,0,0,,0,0,0,1,0,0,1,3,2,-27
Larry Nance,28:28,4,8,.500,2,4,.500,1,2,.500,0,4,4,1,0,1,1,0,11,-27
Kevin Love,10:01,1,4,.250,1,3,.333,1,2,.500,0,1,1,0,0,0,0,2,4,-5
Cedi Osman,23:45,1,9,.111,0,6,.000,4,4,1.000,0,1,1,1,1,1,1,3,6,-23
Dylan Windler,17:59,4,9,.444,0,3,.000,0,0,,1,4,5,0,1,0,0,0,8,-4
Quinn Cook,16:33,5,8,.625,3,4,.750,0,0,,1,3,4,2,1,0,0,0,13,-8
Damyean Dotson,16:23,0,4,.000,0,2,.000,2,2,1.000,0,5,5,3,1,0,1,2,2,-10
Dean Wade,14:13,0,4,.000,0,3,.000,0,0,,1,0,1,1,0,3,0,0,0,-4
JaVale McGee,12:44,3,6,.500,0,1,.000,1,1,1.000,1,1,2,1,0,1,1,3,7,0
Brodric Thomas,4:37,1,2,.500,1,1,1.000,0,0,,0,1,1,0,0,0,0,1,3,+3
Lamar Stevens,2:26,1,2,.500,0,0,,0,2,.000,0,0,0,0,0,0,0,0,2,-1
