Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIL,1,240,44,98,.449,14,37,.378,22,27,.815,15,40,55,23,7,3,12,21,124
BRK,0,240,41,84,.488,20,43,.465,16,26,.615,6,33,39,21,6,6,13,25,118
