Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
NOP,0,240,43,95,.453,6,26,.231,10,15,.667,10,28,38,17,8,3,8,15,102
UTA,1,240,43,85,.506,21,47,.447,11,17,.647,11,43,54,28,4,7,14,17,118
