Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Zion Williamson,35:22,14,19,.737,0,1,.000,4,6,.667,1,4,5,3,1,0,2,4,32,-8
Brandon Ingram,35:19,8,18,.444,0,1,.000,1,2,.500,0,3,3,4,0,2,1,2,17,-18
Eric Bledsoe,24:06,3,9,.333,2,4,.500,1,2,.500,1,3,4,2,0,0,1,1,9,-19
Steven Adams,23:40,3,6,.500,0,0,,0,0,,5,4,9,1,1,0,1,0,6,-8
Lonzo Ball,23:01,3,10,.300,0,6,.000,1,2,.500,1,0,1,4,3,0,0,2,7,+6
Nickeil Alexander-Walker,30:39,4,13,.308,1,6,.167,0,0,,0,5,5,2,2,1,2,1,9,-13
Josh Hart,25:06,3,5,.600,2,3,.667,0,0,,0,5,5,1,1,0,0,2,8,-7
J.J. Redick,15:16,2,6,.333,1,4,.250,1,1,1.000,0,2,2,0,0,0,0,0,6,-2
Jaxson Hayes,15:01,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,1,3,2,-17
Kira Lewis,3:39,1,3,.333,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,4,0
Willy Hernangómez,2:57,1,2,.500,0,0,,0,0,,2,1,3,0,0,0,0,0,2,+2
Sindarius Thornwell,2:57,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+2
Naji Marshall,2:57,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,+2
