Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Nassir Little,29:39,.776,.750,.389,.167,14.0,4.0,9.9,7.6,1.6,6.0,4.9,27.2,153,129,15.6
Gary Trent,29:03,.308,.308,.615,.000,0.0,8.3,3.4,0.0,0.0,3.1,0.0,17.8,68,135,-13.5
Robert Covington,27:52,.278,.278,.556,.000,5.9,25.8,14.1,9.7,3.3,0.0,18.2,15.7,66,126,-9.8
Damian Lillard,27:25,.625,.538,.538,.385,3.0,8.8,5.4,43.0,1.7,3.2,0.0,22.0,148,131,9.4
Enes Kanter,25:00,.417,.417,.000,.000,13.2,33.6,21.6,0.0,0.0,0.0,25.0,25.4,73,133,-16.3
Anfernee Simons,30:09,.472,.433,.533,.133,0.0,11.9,4.9,25.6,0.0,5.9,0.0,20.9,114,132,1.2
Carmelo Anthony,18:21,.254,.143,.143,.286,0.0,13.1,5.3,7.2,2.5,0.0,27.6,23.6,45,130,-17.3
Harry Giles,16:55,.388,.333,.167,.167,9.8,28.4,17.4,17.0,0.0,0.0,0.0,15.1,109,133,-5.4
Rodney Hood,16:50,.500,.500,.400,.000,0.0,7.1,2.9,8.6,2.8,0.0,16.7,14.2,90,131,-6.2
CJ Elleby,9:23,.500,.500,.600,.000,0.0,38.4,15.7,0.0,5.0,0.0,0.0,21.2,103,120,1.7
Keljin Blevins,9:23,.000,.000,.000,.000,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.2,0,127,-9.7
