Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MEM,0,240,45,86,.523,17,40,.425,19,24,.792,6,36,42,33,9,4,5,17,126
CHI,1,240,45,96,.469,13,34,.382,12,15,.800,13,33,46,34,3,1,11,20,115
