Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIA,0,240,35,86,.407,12,36,.333,12,17,.706,8,35,43,24,11,3,17,21,94
UTA,1,240,39,85,.459,12,46,.261,22,29,.759,10,38,48,26,11,7,15,21,112
