Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
HOU,0,240,39,86,.453,16,39,.410,17,23,.739,5,33,38,25,8,3,15,25,111
DEN,1,240,46,87,.529,14,31,.452,18,32,.563,11,41,52,31,8,7,14,18,124
