Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
UTA,240,.695,.673,.440,.147,6.9,88.9,56.8,67.4,5.3,9.8,17.6,100.0,118.3,103.4
LAL,240,.539,.506,.354,.316,11.1,93.1,43.2,50.0,10.7,2.4,10.0,100.0,103.4,118.3
