Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
NYK,0,240,40,82,.488,9,25,.360,14,16,.875,7,32,39,20,9,10,12,21,103
CLE,1,240,36,79,.456,9,27,.333,25,34,.735,14,34,48,26,9,6,15,18,106
