Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Julius Randle,38:03,11,20,.550,2,4,.500,4,5,.800,1,5,6,6,0,0,1,3,28,-1
RJ Barrett,32:58,7,12,.583,2,4,.500,4,4,1.000,0,4,4,3,0,2,3,2,20,0
Reggie Bullock,30:52,2,5,.400,0,2,.000,0,0,,0,1,1,2,2,0,1,2,4,-9
Mitchell Robinson,28:01,2,5,.400,0,0,,1,2,.500,2,4,6,0,3,1,0,4,5,-19
Elfrid Payton,20:27,4,7,.571,0,1,.000,1,1,1.000,1,2,3,0,0,0,3,0,9,-14
Immanuel Quickley,27:33,9,17,.529,3,7,.429,2,2,1.000,1,4,5,4,1,1,1,3,23,+11
Kevin Knox,17:33,2,5,.400,2,2,1.000,0,0,,0,4,4,1,1,0,0,0,6,-2
Nerlens Noel,17:28,2,3,.667,0,0,,0,0,,1,3,4,0,1,6,1,4,4,+15
Austin Rivers,17:08,1,6,.167,0,4,.000,0,0,,0,2,2,2,0,0,1,2,2,+6
Obi Toppin,9:57,0,2,.000,0,1,.000,2,2,1.000,1,3,4,2,1,0,1,1,2,-2
