Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Deandre Ayton,35:07,7,12,.583,0,0,,2,3,.667,4,12,16,2,0,1,2,3,16,+20
Devin Booker,30:47,9,18,.500,2,5,.400,3,3,1.000,0,4,4,2,1,0,4,4,23,+2
Chris Paul,30:41,6,11,.545,3,5,.600,0,0,,0,4,4,19,2,1,2,1,15,+20
Mikal Bridges,25:38,3,6,.500,0,1,.000,0,0,,0,1,1,3,1,0,0,0,6,-5
Frank Kaminsky,15:46,6,8,.750,5,6,.833,0,2,.000,0,2,2,1,0,0,1,2,17,-7
Jae Crowder,28:38,7,9,.778,6,8,.750,0,0,,0,3,3,3,2,0,0,2,20,+29
Cameron Johnson,21:34,4,10,.400,3,8,.375,2,2,1.000,0,3,3,1,0,1,0,2,13,+19
Cameron Payne,17:19,2,2,1.000,1,1,1.000,1,2,.500,0,0,0,4,0,0,1,0,6,-2
E'Twaun Moore,14:47,3,4,.750,1,2,.500,0,0,,0,1,1,1,1,1,0,2,7,+15
Dario Šarić,10:27,2,5,.400,1,3,.333,0,0,,0,3,3,0,0,0,2,0,5,-3
Damian Jones,2:26,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,0,2,+1
Abdel Nader,2:26,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,0,0,+1
Jevon Carter,2:26,0,0,,0,0,,0,0,,0,0,0,1,1,0,0,1,0,+1
Langston Galloway,1:58,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-1
