Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
PHI,0,240,33,85,.388,11,37,.297,26,35,.743,11,34,45,26,8,7,10,21,103
TOR,1,240,40,81,.494,14,34,.412,16,18,.889,5,34,39,25,5,5,14,24,110
