Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Domantas Sabonis,31:00,14,25,.560,3,5,.600,2,2,1.000,2,10,12,6,0,0,2,2,33,-25
Malcolm Brogdon,28:50,5,17,.294,2,6,.333,0,0,,1,2,3,3,2,0,1,2,12,-25
Justin Holiday,28:46,5,8,.625,3,5,.600,2,2,1.000,1,7,8,1,2,1,0,0,15,-3
Myles Turner,22:51,1,3,.333,1,3,.333,0,0,,0,2,2,1,2,1,1,2,3,-32
Jeremy Lamb,17:31,0,5,.000,0,2,.000,2,2,1.000,0,2,2,1,0,0,1,1,2,-26
Doug McDermott,29:03,6,12,.500,1,5,.200,0,1,.000,1,6,7,1,0,0,2,1,13,-5
T.J. McConnell,27:45,3,5,.600,0,0,,0,0,,1,1,2,12,1,1,3,2,6,-2
Aaron Holiday,25:42,3,12,.250,1,7,.143,4,4,1.000,0,0,0,2,0,0,3,1,11,-8
Goga Bitadze,12:35,3,3,1.000,0,0,,0,0,,2,3,5,0,0,2,0,1,6,+14
Edmond Sumner,6:13,0,1,.000,0,0,,2,2,1.000,0,1,1,1,0,1,0,0,2,+4
Kelan Martin,4:52,2,2,1.000,0,0,,0,0,,0,1,1,0,0,0,0,0,4,+4
JaKarr Sampson,4:52,1,2,.500,0,1,.000,1,2,.500,0,3,3,0,0,0,1,1,3,+4
