Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kyle Lowry,37:21,.703,.600,.700,.800,0.0,19.6,10.5,29.0,3.9,0.0,27.0,22.9,111,100,4.3
Pascal Siakam,35:36,.396,.306,.278,.278,0.0,0.0,0.0,35.9,0.0,5.1,19.8,32.6,78,112,-7.9
Gary Trent,35:00,.643,.618,.471,.118,0.0,8.9,4.8,6.6,0.0,0.0,5.3,24.9,116,112,2.5
Chris Boucher,30:16,.723,.650,.300,.400,7.9,41.4,25.8,0.0,0.0,12.0,0.0,17.9,148,94,8.5
DeAndre' Bembry,21:28,.000,.000,.000,.000,5.6,0.0,2.6,0.0,4.6,0.0,0.0,2.1,64,105,-3.6
Malachi Flynn,26:57,.304,.278,.444,.222,0.0,19.4,10.4,24.2,0.0,3.4,23.3,22.0,61,107,-10.4
Khem Birch,17:41,.410,.500,.000,.500,13.6,17.7,15.8,0.0,0.0,0.0,0.0,12.7,99,109,-6.0
Yuta Watanabe,15:35,.800,.800,.800,.000,0.0,20.1,10.7,13.0,9.5,0.0,16.7,17.7,122,88,17.0
Rodney Hood,11:16,.375,.375,.750,.000,0.0,9.3,5.0,0.0,0.0,0.0,0.0,16.4,73,112,-9.9
Freddie Gillespie,8:50,.000,.000,.000,.000,0.0,11.8,6.3,0.0,0.0,0.0,0.0,5.2,0,111,-13.1
