Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Duncan Robinson,38:19,.298,.150,1.000,.400,0.0,14.6,6.7,8.4,0.0,2.7,7.8,15.4,66,108,-7.9
Bam Adebayo,35:19,.601,.553,.053,.316,8.0,22.1,14.5,39.0,0.0,2.9,12.2,32.4,113,106,11.5
Goran Dragić,32:36,.711,.769,.692,.308,2.9,17.1,9.4,35.6,0.0,0.0,11.9,23.8,123,109,9.6
KZ Okpala,21:22,.500,.500,1.000,.000,0.0,5.2,2.4,7.8,0.0,0.0,25.0,8.7,78,112,-8.5
Kelly Olynyk,17:58,.143,.143,.714,.000,5.2,31.1,17.1,9.4,0.0,11.4,12.5,20.7,40,97,-12.4
Kendrick Nunn,34:34,.324,.324,.471,.000,0.0,6.5,3.0,11.5,0.0,3.0,5.6,24.2,66,109,-8.2
Andre Iguodala,27:42,.460,.500,.800,.200,6.8,24.2,14.7,12.6,3.7,3.7,15.5,10.8,96,96,4.0
Gabe Vincent,18:35,.436,.333,.500,.333,5.1,12.0,8.2,10.0,0.0,0.0,0.0,17.2,102,110,-4.6
Precious Achiuwa,12:41,.500,.500,.000,.000,0.0,35.2,16.1,16.2,4.0,8.1,33.3,21.9,66,90,-1.7
Max Strus,0:54,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,113,-7.5
