Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Duncan Robinson,38:19,1,10,.100,1,10,.100,4,4,1.000,0,5,5,2,0,1,1,2,7,-12
Bam Adebayo,35:19,10,19,.526,1,1,1.000,5,6,.833,3,7,10,5,0,1,3,1,26,-3
Goran Dragić,32:36,7,13,.538,6,9,.667,1,4,.250,1,5,6,5,0,0,2,4,21,-9
KZ Okpala,21:22,1,3,.333,1,3,.333,0,0,,0,1,1,1,0,0,1,4,3,-4
Kelly Olynyk,17:58,1,7,.143,0,5,.000,0,0,,1,5,6,1,0,2,1,4,2,+4
Kendrick Nunn,34:34,5,17,.294,1,8,.125,0,0,,0,2,2,2,0,1,1,1,11,-19
Andre Iguodala,27:42,2,5,.400,1,4,.250,0,1,.000,2,6,8,2,2,1,1,1,5,-10
Gabe Vincent,18:35,2,6,.333,0,3,.000,2,2,1.000,1,2,3,1,0,0,0,2,6,-2
Precious Achiuwa,12:41,2,4,.500,0,0,,0,0,,0,4,4,1,1,1,2,2,4,-10
Max Strus,0:54,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
