Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Luguentz Dort,36:40,.582,.528,.500,.222,2.8,12.1,7.9,14.8,1.3,0.0,4.8,25.2,116,119,1.5
Darius Bazley,36:06,.376,.281,.438,.375,0.0,14.8,8.0,25.2,1.4,2.7,0.0,23.0,93,117,-1.0
Al Horford,29:06,.505,.500,.364,.182,0.0,15.3,8.2,17.2,0.0,0.0,14.4,21.2,91,121,-7.1
Théo Maledon,27:51,.421,.286,.429,.429,0.0,6.4,3.4,15.4,1.8,0.0,0.0,13.3,102,121,-6.5
Kenrich Williams,19:42,.750,.750,.500,.000,5.3,31.6,19.5,7.0,2.5,0.0,60.0,11.3,68,107,-9.2
Hamidou Diallo,30:35,.525,.536,.143,.357,6.8,5.8,6.3,12.1,1.6,3.2,11.0,26.5,98,120,-1.7
Isaiah Roby,23:38,.709,.667,.167,.667,8.8,30.1,20.3,14.1,0.0,4.1,11.4,16.5,137,112,2.2
Mike Muscala,17:07,.870,.900,.400,.600,6.1,20.8,14.0,0.0,0.0,0.0,0.0,16.4,170,119,6.8
Justin Jackson,16:04,.500,.500,.667,.000,0.0,0.0,0.0,28.9,0.0,0.0,14.3,19.4,97,128,-3.9
Darius Miller,3:11,,,,,0.0,0.0,0.0,0.0,15.4,0.0,100.0,14.0,0,91,-6.5
