Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kyrie Irving,39:03,10,20,.500,2,7,.286,8,8,1.000,0,5,5,10,2,2,5,3,30,+11
Kevin Durant,37:37,8,15,.533,2,7,.286,10,12,.833,0,11,11,7,0,0,6,1,28,+9
Joe Harris,26:46,6,11,.545,4,8,.500,0,0,,0,2,2,0,2,0,0,2,16,+9
Timothé Luwawu-Cabarrot,23:49,5,7,.714,4,5,.800,0,0,,1,3,4,1,0,0,0,5,14,+8
DeAndre Jordan,14:42,2,2,1.000,0,0,,0,0,,1,4,5,0,0,0,2,2,4,+1
Caris LeVert,24:44,3,13,.231,0,1,.000,0,0,,1,4,5,5,0,3,0,3,6,-3
Jarrett Allen,24:43,3,6,.500,0,0,,8,9,.889,2,9,11,0,1,4,3,3,14,-5
Landry Shamet,17:04,0,1,.000,0,1,.000,0,0,,0,0,0,2,0,0,0,1,0,-15
Jeff Green,16:22,1,1,1.000,0,0,,0,0,,2,1,3,0,0,0,1,0,2,-8
Taurean Prince,15:09,2,5,.400,2,3,.667,2,2,1.000,0,5,5,0,0,0,3,4,8,-12
