Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Dillon Brooks,33:22,6,15,.400,2,8,.250,7,8,.875,2,5,7,3,1,2,3,0,21,+7
Tyus Jones,31:37,5,9,.556,1,1,1.000,2,2,1.000,1,4,5,7,3,0,2,1,13,+18
Kyle Anderson,30:46,2,5,.400,0,0,,4,6,.667,0,6,6,9,0,1,0,0,8,+7
Jonas Valančiūnas,29:49,6,10,.600,0,1,.000,0,0,,2,5,7,3,0,1,3,5,12,+2
Brandon Clarke,29:48,7,13,.538,0,2,.000,1,2,.500,1,3,4,1,1,0,2,2,15,+3
Desmond Bane,20:09,4,5,.800,0,1,.000,1,1,1.000,0,4,4,2,1,0,2,2,9,+16
De'Anthony Melton,18:12,3,7,.429,1,2,.500,1,2,.500,0,2,2,2,1,0,1,4,8,+7
Xavier Tillman,17:45,4,5,.800,0,0,,0,0,,1,0,1,2,1,2,0,2,8,+8
Grayson Allen,17:45,3,6,.500,1,4,.250,0,0,,0,2,2,1,2,0,1,0,7,-6
Tim Frazier,10:47,0,3,.000,0,1,.000,0,0,,0,2,2,2,0,0,1,1,0,-12
