Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
MEM,240,.579,.545,.256,.269,18.9,76.7,50.0,80.0,10.7,10.7,14.7,100.0,108.0,97.3
CLE,240,.516,.518,.317,.171,23.3,81.1,50.0,54.1,11.8,12.1,16.2,100.0,97.3,108.0
