Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jamal Murray,37:54,8,19,.421,3,11,.273,3,4,.750,0,5,5,5,2,0,2,1,22,+16
Nikola Jokić,36:37,9,16,.563,2,7,.286,2,2,1.000,3,10,13,9,1,1,2,4,22,+5
Will Barton,35:38,4,8,.500,2,3,.667,0,0,,1,4,5,5,1,0,3,1,10,+15
Paul Millsap,33:04,6,10,.600,0,2,.000,0,0,,1,2,3,4,1,3,1,2,12,+13
Michael Porter,31:24,7,13,.538,1,6,.167,0,0,,1,3,4,0,1,2,1,1,15,+9
R.J. Hampton,18:53,3,6,.500,1,4,.250,0,2,.000,0,4,4,1,0,0,1,2,7,-10
Monte Morris,17:45,2,5,.400,1,1,1.000,2,2,1.000,0,0,0,0,0,0,1,0,7,-13
JaMychal Green,16:18,1,7,.143,0,4,.000,0,0,,1,6,7,0,0,0,2,3,2,-5
Zeke Nnaji,6:12,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-10
Facundo Campazzo,6:12,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-10
