Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jerami Grant,37:02,9,21,.429,3,9,.333,6,7,.857,3,4,7,1,3,2,4,5,27,-18
Josh Jackson,29:27,6,14,.429,0,5,.000,5,8,.625,2,4,6,3,1,1,1,5,17,-16
Mason Plumlee,24:49,0,5,.000,0,1,.000,2,4,.500,5,5,10,2,0,1,3,2,2,-20
Blake Griffin,16:59,2,3,.667,2,2,1.000,2,2,1.000,0,5,5,3,1,0,0,1,8,+1
Killian Hayes,16:57,0,4,.000,0,2,.000,0,0,,0,0,0,1,0,0,2,0,0,-9
Delon Wright,28:01,2,5,.400,1,2,.500,0,0,,0,1,1,3,0,0,2,1,5,-5
Derrick Rose,26:26,6,18,.333,1,4,.250,2,2,1.000,1,1,2,7,2,0,2,4,15,+8
Isaiah Stewart,23:11,3,5,.600,0,0,,0,0,,4,3,7,1,0,2,0,2,6,+10
Saddiq Bey,15:09,3,9,.333,3,5,.600,2,2,1.000,0,3,3,0,0,0,1,3,11,+2
Sviatoslav Mykhailiuk,11:55,2,4,.500,2,4,.500,0,0,,0,2,2,0,1,0,0,2,6,0
Sekou Doumbouya,10:04,2,4,.500,1,1,1.000,4,4,1.000,1,1,2,0,0,0,0,1,9,-3
