Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Nikola Jokić,41:50,.660,.639,.111,.500,8.3,28.2,19.0,53.6,0.0,3.6,21.5,28.7,121,110,11.2
Gary Harris,41:33,.506,.444,.444,.222,0.0,4.7,2.6,6.1,0.0,1.8,0.0,10.2,113,121,-5.3
Paul Millsap,36:06,.615,.615,.385,.000,6.4,13.6,10.3,12.0,0.0,0.0,7.1,16.6,123,118,-1.3
Jamal Murray,34:27,.373,.111,.556,.778,0.0,11.4,6.2,3.4,2.8,0.0,14.2,17.5,75,112,-13.3
Michael Porter,29:36,.735,.700,.467,.200,3.9,13.3,9.0,11.6,3.3,7.6,10.9,26.5,130,106,12.4
Will Barton,33:27,.474,.469,.188,.125,0.0,5.9,3.2,17.6,2.9,2.2,0.0,21.6,106,113,0.7
Monte Morris,16:19,.167,.167,.167,.000,0.0,12.0,6.5,0.0,0.0,0.0,14.3,18.4,31,119,-21.2
PJ Dozier,14:39,.643,.600,.200,.200,15.7,20.1,18.1,20.0,0.0,10.2,15.5,18.9,127,109,7.5
Isaiah Hartenstein,8:53,.500,.500,.000,.000,25.9,11.0,17.9,0.0,0.0,16.8,25.0,38.6,82,108,-15.4
Facundo Campazzo,8:08,1.500,1.500,1.000,.000,0.0,12.1,6.5,0.0,0.0,0.0,0.0,5.3,300,118,0.6
