Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Nikola Jokić,41:50,11,18,.611,1,2,.500,6,9,.667,3,12,15,14,0,2,6,3,29,+5
Gary Harris,41:33,4,9,.444,0,4,.000,2,2,1.000,0,2,2,2,0,1,0,2,10,+5
Paul Millsap,36:06,7,13,.538,2,5,.400,0,0,,2,5,7,3,0,0,1,3,16,-6
Jamal Murray,34:27,1,9,.111,0,5,.000,7,7,1.000,0,4,4,1,2,0,2,6,9,+3
Michael Porter,29:36,9,15,.600,3,7,.429,3,3,1.000,1,4,5,2,2,3,2,3,24,0
Will Barton,33:27,7,16,.438,1,3,.333,1,2,.500,0,2,2,4,2,1,0,2,16,+1
Monte Morris,16:19,1,6,.167,0,1,.000,0,0,,0,2,2,0,0,0,1,0,2,-7
PJ Dozier,14:39,3,5,.600,0,1,.000,1,1,1.000,2,3,5,2,0,2,1,1,7,-6
Isaiah Hartenstein,8:53,3,6,.500,0,0,,0,0,,2,1,3,0,0,2,2,4,6,-1
Facundo Campazzo,8:08,1,1,1.000,1,1,1.000,0,0,,0,1,1,0,0,0,0,1,3,-4
