Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Bradley Beal,39:18,12,24,.500,1,5,.200,3,3,1.000,2,2,4,10,0,0,3,1,28,-5
Rui Hachimura,36:29,4,8,.500,2,2,1.000,0,0,,1,8,9,2,0,0,2,2,10,-6
Russell Westbrook,34:25,9,18,.500,0,1,.000,2,5,.400,1,8,9,10,2,1,3,1,20,-26
Moritz Wagner,25:05,8,13,.615,1,2,.500,4,4,1.000,1,6,7,5,0,0,0,3,21,-3
Garrison Mathews,18:22,3,3,1.000,2,2,1.000,0,0,,0,0,0,1,1,0,0,2,8,-11
Dāvis Bertāns,26:26,2,4,.500,2,4,.500,0,0,,0,0,0,1,0,0,2,4,6,-15
Raul Neto,20:08,4,6,.667,2,2,1.000,1,2,.500,0,1,1,1,0,0,0,0,11,-7
Robin Lopez,16:57,2,7,.286,0,0,,1,2,.500,1,2,3,0,1,0,1,0,5,-16
Deni Avdija,11:31,0,2,.000,0,1,.000,0,0,,0,1,1,0,0,0,2,3,0,-13
Isaac Bonga,7:22,1,1,1.000,1,1,1.000,0,0,,0,1,1,2,1,0,0,0,3,+6
Troy Brown,3:57,2,2,1.000,0,0,,0,0,,0,1,1,0,0,0,0,0,4,+1
