Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kawhi Leonard,29:05,9,13,.692,2,4,.500,3,3,1.000,1,4,5,2,2,0,1,2,23,-26
Reggie Jackson,24:00,7,12,.583,4,6,.667,0,0,,0,1,1,2,0,0,1,1,18,-21
Paul George,23:15,5,14,.357,1,8,.125,4,4,1.000,1,2,3,3,1,0,4,3,15,-24
Nicolas Batum,19:46,3,8,.375,0,4,.000,0,0,,3,1,4,1,2,0,1,0,6,-18
Serge Ibaka,8:17,0,2,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,0,0,-8
Terance Mann,27:08,2,5,.400,1,2,.500,2,2,1.000,0,7,7,3,2,0,0,1,7,+2
Marcus Morris,19:35,0,5,.000,0,2,.000,0,0,,0,2,2,2,0,0,1,2,0,-14
Luke Kennard,19:18,6,10,.600,3,4,.750,0,0,,1,1,2,4,1,0,0,0,15,+10
Patrick Patterson,18:29,3,7,.429,1,5,.200,0,0,,0,0,0,0,2,1,0,3,7,+11
Lou Williams,13:49,1,3,.333,0,1,.000,4,6,.667,0,0,0,2,1,0,2,1,6,-13
Ivica Zubac,13:18,1,5,.200,0,1,.000,1,2,.500,3,2,5,0,0,1,0,3,3,-13
Amir Coffey,12:00,4,6,.667,3,5,.600,2,2,1.000,0,0,0,2,1,0,1,0,13,+7
Daniel Oturu,12:00,1,2,.500,0,0,,0,0,,0,2,2,1,0,0,1,1,2,+7
