Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
BOS,0,240,41,90,.456,12,30,.400,16,20,.800,10,22,32,23,10,5,11,21,110
PHI,1,240,45,81,.556,12,28,.429,20,24,.833,10,35,45,23,9,7,19,23,122
