Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
NYK,240,.425,.401,.281,.208,17.7,77.6,44.1,55.9,8.4,13.2,3.7,100.0,93.3,105.8
OKC,240,.525,.500,.391,.241,22.4,82.3,55.9,42.1,2.1,10.1,10.3,100.0,105.8,93.3
