Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
NOP,240,.640,.594,.259,.400,35.9,81.0,59.3,53.3,5.1,1.9,11.5,100.0,131.0,125.9
SAC,240,.622,.588,.429,.198,19.0,64.1,40.7,48.9,7.2,11.1,9.2,100.0,125.9,131.0
