Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Stephen Curry,38:12,2,16,.125,1,10,.100,6,6,1.000,3,6,9,6,0,0,5,3,11,+7
Andrew Wiggins,34:20,7,17,.412,3,10,.300,0,0,,0,2,2,4,0,4,3,2,17,-8
Draymond Green,29:22,3,8,.375,2,5,.400,2,3,.667,1,8,9,10,0,1,3,1,10,-3
Kelly Oubre,29:01,5,14,.357,1,6,.167,1,1,1.000,3,3,6,3,0,1,1,1,12,-4
James Wiseman,16:32,5,7,.714,0,1,.000,0,0,,0,7,7,0,0,0,0,2,10,-2
Kent Bazemore,20:44,4,7,.571,1,2,.500,0,0,,0,5,5,3,0,3,2,1,9,+7
Eric Paschall,18:38,5,10,.500,1,2,.500,4,5,.800,1,1,2,1,0,0,0,3,15,+4
Damion Lee,15:28,4,7,.571,3,6,.500,2,2,1.000,0,2,2,1,1,0,0,1,13,-2
Kevon Looney,14:11,1,1,1.000,0,0,,0,0,,2,1,3,0,0,1,0,0,2,+5
Brad Wanamaker,12:32,2,5,.400,1,3,.333,2,2,1.000,2,1,3,2,1,0,0,3,7,-4
Mychal Mulder,11:00,0,1,.000,0,1,.000,0,0,,0,3,3,0,0,0,1,1,0,+5
