Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
GSW,1,240,38,93,.409,13,46,.283,17,19,.895,12,39,51,30,2,10,15,18,106
TOR,0,240,39,96,.406,13,38,.342,14,22,.636,13,35,48,20,8,10,10,22,105
