Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
HOU,0,240,42,82,.512,16,34,.471,14,20,.700,10,33,43,26,7,7,19,21,114
ORL,1,240,41,91,.451,11,32,.344,17,19,.895,9,27,36,28,10,5,15,19,110
