Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Dillon Brooks,36:34,6,19,.316,1,4,.250,4,4,1.000,3,4,7,2,1,0,0,4,17,+23
Ja Morant,36:21,5,14,.357,0,1,.000,3,4,.750,1,2,3,10,0,0,5,0,13,+23
Jonas Valančiūnas,34:14,12,15,.800,0,1,.000,2,2,1.000,3,11,14,2,0,3,2,3,26,+21
Grayson Allen,32:09,5,10,.500,4,9,.444,0,0,,0,6,6,2,0,0,4,1,14,0
Kyle Anderson,28:39,2,8,.250,1,6,.167,0,0,,1,4,5,6,4,1,3,3,5,+2
Brandon Clarke,21:29,4,6,.667,0,1,.000,1,2,.500,2,7,9,1,1,1,1,2,9,+8
Desmond Bane,16:14,3,4,.750,2,3,.667,1,1,1.000,0,2,2,1,1,1,1,2,9,+10
Tyus Jones,13:01,1,4,.250,0,0,,1,1,1.000,0,1,1,2,0,0,1,1,3,-10
Xavier Tillman,11:38,1,3,.333,0,1,.000,0,0,,0,1,1,1,0,0,2,3,2,-9
John Konchar,9:41,1,2,.500,1,2,.500,0,0,,0,3,3,0,0,1,1,1,3,-13
