Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
NYK,240,.585,.547,.337,.256,12.8,76.6,47.7,60.0,7.0,6.7,11.1,100.0,111.8,113.8
BRK,240,.551,.511,.348,.283,23.4,87.2,52.3,64.3,6.0,10.5,8.8,100.0,113.8,111.8
