Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Julius Randle,38:37,7,19,.368,0,4,.000,5,6,.833,0,15,15,12,1,1,5,3,19,0
RJ Barrett,33:09,7,13,.538,4,6,.667,4,4,1.000,2,2,4,0,0,0,5,2,22,-3
Reggie Bullock,31:20,6,11,.545,5,10,.500,4,4,1.000,0,3,3,2,0,0,0,4,21,+7
Elfrid Payton,21:54,4,10,.400,0,1,.000,0,0,,1,0,1,1,1,0,0,3,8,+3
Nerlens Noel,21:37,3,4,.750,0,0,,0,2,.000,0,5,5,1,0,2,1,4,6,-2
Derrick Rose,25:25,6,14,.429,2,4,.500,2,3,.667,0,1,1,3,1,0,0,1,16,-8
Taj Gibson,25:16,2,3,.667,0,0,,2,2,1.000,2,4,6,1,3,0,1,4,6,-3
Alec Burks,20:04,2,5,.400,2,2,1.000,0,0,,0,6,6,2,0,0,0,3,6,-8
Immanuel Quickley,13:15,1,4,.250,0,0,,1,1,1.000,0,0,0,1,1,1,0,1,3,+6
Obi Toppin,9:23,2,3,.667,1,2,.500,0,0,,0,0,0,1,0,0,0,0,5,-2
