Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
NYK,0,240,40,86,.465,14,29,.483,18,22,.818,5,36,41,24,7,4,12,25,112
BRK,1,240,42,92,.457,10,32,.313,20,26,.769,11,34,45,27,6,6,10,14,114
