Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Zach LaVine,28:50,.612,.577,.462,.154,0.0,4.5,1.8,13.9,1.6,0.0,17.8,23.0,101,120,-3.9
Wendell Carter,27:21,.356,.200,.100,.600,9.9,14.2,11.7,11.5,0.0,5.2,7.3,19.6,91,118,-8.0
Lauri Markkanen,27:09,.522,.500,.571,.214,6.7,33.4,17.7,0.0,0.0,0.0,11.5,25.1,95,120,-5.7
Coby White,24:57,.600,.600,.700,.000,3.6,5.2,4.3,21.9,0.0,2.9,28.6,22.1,90,122,-3.5
Patrick Williams,22:04,.580,.417,.167,.667,4.1,5.9,4.8,7.3,0.0,3.2,34.0,21.0,84,122,-7.6
Tomáš Satoranský,24:54,.510,.400,.200,.400,7.3,10.4,8.6,57.6,3.6,2.9,33.8,14.0,112,114,4.9
Garrett Temple,19:51,.429,.429,.571,.000,4.6,6.5,5.4,16.6,4.6,0.0,0.0,13.9,108,114,1.7
Otto Porter,19:07,.402,.375,.417,.083,4.7,33.9,16.7,21.0,0.0,0.0,13.9,29.7,81,120,-8.6
Denzel Valentine,12:54,.917,.917,.667,.000,0.0,10.1,4.1,0.0,3.5,5.6,0.0,18.3,162,112,20.4
Daniel Gafford,11:57,.387,.333,.000,.667,15.2,21.7,17.9,0.0,0.0,6.0,0.0,12.8,105,117,-4.4
Ryan Arcidiacono,8:26,.579,.333,.333,1.000,0.0,46.1,19.0,40.2,5.4,0.0,0.0,20.2,144,107,11.6
Chandler Hutchison,7:31,.532,.000,.000,2.000,0.0,17.3,7.1,0.0,0.0,0.0,0.0,9.8,126,122,-8.2
Adam Mokoka,4:59,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,15.8,0,123,-31.5
