Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Derrick White,32:47,.538,.500,.714,.143,0.0,12.2,6.6,26.5,1.4,2.4,6.3,21.7,113,103,2.4
DeMar DeRozan,31:37,.539,.500,.000,.286,0.0,12.7,6.8,30.0,5.9,0.0,11.3,25.1,109,95,4.2
Jakob Poeltl,31:10,.746,.889,.000,1.111,7.5,22.5,15.6,4.6,0.0,7.6,0.0,19.2,151,100,6.4
Dejounte Murray,31:00,.500,.500,.000,.000,0.0,25.8,13.9,35.2,3.0,0.0,6.7,21.6,111,98,3.4
Keldon Johnson,25:39,.709,.667,.111,.222,0.0,15.6,8.4,0.0,0.0,0.0,0.0,17.2,136,107,-2.5
Patty Mills,29:26,.673,.636,.818,.182,0.0,0.0,0.0,8.6,0.0,0.0,7.8,19.6,120,112,-1.7
Rudy Gay,20:37,.557,.556,.556,.222,0.0,29.1,15.7,12.7,2.3,7.6,16.8,25.8,92,93,1.0
Drew Eubanks,16:48,.709,.667,.000,2.000,7.0,23.8,16.1,7.1,2.8,0.0,15.1,17.7,132,99,0.6
Luka Šamanić,9:13,,,,,12.7,0.0,5.9,0.0,0.0,0.0,100.0,4.9,70,111,-12.8
Devin Vassell,6:29,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,12.1,0.0,6.9,200,103,5.7
Tre Jones,1:46,,,,,0.0,0.0,0.0,59.1,0.0,0.0,,0.0,222,112,8.5
Quinndary Weatherspoon,1:46,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.3,0,110,-42.5
Cameron Reynolds,1:42,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3,200,112,13.3
